Gene,logFC,P-value,Adj_P
ILMN_1753608,0.11888655772549139,0.0031185626817178537,0.02766248447354902
ILMN_1658802,-0.17071437438234938,0.0031203030340463574,0.02766248447354902
ILMN_1733615,-0.165265987617647,0.0031170617758295546,0.02766248447354902
ILMN_3214532,-0.2456618297156865,0.0031191151349397902,0.02766248447354902
ILMN_1679339,0.24565497450980267,0.0031200275176397133,0.02766248447354902
ILMN_3288529,-0.27536807426470755,0.003135495158118443,0.02777846147821622
ILMN_1707503,0.11893424816666709,0.0031491083112487315,0.027880303239804675
ILMN_2311989,-0.20460042988235383,0.0031552748295918015,0.02791191410879493
ILMN_1804530,0.1422681081274524,0.0031569191118872506,0.02791191410879493
ILMN_1896455,0.31641891470588046,0.0031622980282147994,0.027924316337379945
ILMN_1720531,0.23138706119607821,0.0031646851481481864,0.027924316337379945
ILMN_1758457,-0.13634560569607768,0.003163344438805952,0.027924316337379945
ILMN_2073732,-0.17331552434313657,0.0031702202491375887,0.02795442034822261
ILMN_3200384,-0.16382609382352875,0.0031749726671458276,0.02797047095691562
ILMN_2307598,0.3497603115392165,0.0031762897136793657,0.02797047095691562
ILMN_2364110,0.17500805434313627,0.0031791011145265377,0.027976514821351516
ILMN_1708375,0.22714617049019736,0.003200836914021284,0.02814280087041074
ILMN_2403946,0.1569750900294098,0.003202272366416657,0.02814280087041074
ILMN_1705464,-0.1959518266274518,0.003211168325802754,0.02817490625692486
ILMN_2261519,-0.10026399784313789,0.0032114116179308037,0.02817490625692486
ILMN_1780302,-0.15005515387254942,0.003212345939357707,0.02817490625692486
ILMN_1759023,-0.17863988602941205,0.003218971931022781,0.02819545274245836
ILMN_1686981,0.24553523844117464,0.0032171574380855518,0.02819545274245836
ILMN_3242900,0.3384898305294133,0.0032222112802259718,0.028205060840541835
ILMN_1790537,-0.18498304457843062,0.0032279363795427963,0.028217651020372454
ILMN_1706357,0.31086922268627415,0.003227482977517139,0.028217651020372454
ILMN_2355033,-0.21065406489215732,0.0032326306616273204,0.028239935408310334
ILMN_2225887,0.17049286761764826,0.003236293382382607,0.028253184601503327
ILMN_3248412,0.32151440187254954,0.003243967019763245,0.02830140875757662
ILMN_1662364,-0.17356629192157058,0.0032461466543686726,0.02830166934090303
ILMN_1758474,-0.1534357167156868,0.0032499777702888135,0.02831631856111994
ILMN_1791147,0.18703441892157002,0.0032587551202743217,0.028317829147466302
ILMN_1750689,-0.1790109371470594,0.003257539365651563,0.028317829147466302
ILMN_2213136,-0.44263457708823317,0.0032576275658287366,0.028317829147466302
ILMN_2075847,0.16951723126470508,0.0032567938057357386,0.028317829147466302
ILMN_2146566,-0.2316947614607816,0.0032667829733513836,0.02831872405770956
ILMN_2374249,-0.23965469738235345,0.0032717644733593803,0.02831872405770956
ILMN_1781906,-0.17055241521568565,0.003261152116297329,0.02831872405770956
ILMN_1679555,-0.14458436951960785,0.0032688956312617538,0.02831872405770956
ILMN_2394571,0.1106762952745095,0.003270273725823197,0.02831872405770956
ILMN_1789616,-0.14756907634313698,0.0032665699508940107,0.02831872405770956
ILMN_1812433,0.48467003292156896,0.003283631869371921,0.028346894137889402
ILMN_1735151,-0.17335031596078387,0.003282006200029558,0.028346894137889402
ILMN_1804895,0.3165616552843149,0.003281222108806084,0.028346894137889402
ILMN_1741869,0.12604495695098006,0.003279714412406498,0.028346894137889402
ILMN_1782444,0.21455399049019697,0.0032974905151263415,0.02841693744970338
ILMN_1757361,0.27667085912745026,0.003300379594424342,0.02841693744970338
ILMN_2352293,0.1685790587058813,0.0032987214829085345,0.02841693744970338
ILMN_1757914,-0.11706852870588058,0.003299821748825919,0.02841693744970338
ILMN_3234831,-0.15462415362744864,0.0033131385541536958,0.02848952910870895
ILMN_1680996,0.18096117990196525,0.00331103717655465,0.02848952910870895
ILMN_3235853,-0.2711163978137243,0.003317365412412719,0.02850725564909494
ILMN_1718334,-0.17241175826470734,0.003321799559043973,0.028526739200791847
ILMN_2272074,0.17440800393137312,0.0033277174790234433,0.028558931298137958
ILMN_1793743,0.2377092071862732,0.0033315642562950897,0.028573318198126942
ILMN_1693220,-0.15281495974509784,0.0033356922266447437,0.028590096460793
ILMN_2053679,-0.1647475924411781,0.003339902580968594,0.028607558541608027
ILMN_2352121,0.27296575131372514,0.003350823750480219,0.028682441271178208
ILMN_1692464,-0.2602217121862749,0.0033703662071747375,0.028830975384961287
ILMN_1706246,0.16774737720588195,0.0033750846729387607,0.028852590726778433
ILMN_1814859,-0.17875961998039358,0.0033822380560685995,0.028894979888477036
ILMN_1737394,0.25574284779411816,0.0033881030764046625,0.028926314527151352
ILMN_1730685,-0.10377146664705883,0.003400936972287618,0.02901706755681561
ILMN_1808765,-0.14190470037254865,0.0034078456350575045,0.029040800127793517
ILMN_1773505,0.26977262672549074,0.003410397750603645,0.029040800127793517
ILMN_3236945,-0.16526270387254893,0.0034108129090175917,0.029040800127793517
ILMN_3239937,0.22779559341176547,0.0034125421798478217,0.029040800127793517
ILMN_2378868,-0.1535437507843156,0.0034149142813168494,0.029042213510036382
ILMN_2236655,0.21803900649019559,0.003418415721097244,0.02905322334941589
ILMN_1782729,-0.4056442147254913,0.0034346592606901882,0.02910005098894928
ILMN_1687864,-0.17384536603921585,0.003431287272016206,0.02910005098894928
ILMN_1752895,-0.17032839762744967,0.0034278881958277165,0.02910005098894928
ILMN_3287583,-0.19193768182352855,0.0034371879443840583,0.02910005098894928
ILMN_1759915,0.10703732078431294,0.0034299432546211484,0.02910005098894928
ILMN_1683096,-0.20118905885294147,0.0034366682373650963,0.02910005098894928
ILMN_2190084,-0.19252476161764775,0.003440367901943233,0.029108254131801195
ILMN_1680579,-0.2132535511764715,0.0034434254823790243,0.029115411994553534
ILMN_2208158,0.25007648122549053,0.0034517485373235656,0.029167053590413824
ILMN_1727809,0.17837649652941234,0.0034596743153188273,0.029178907071543525
ILMN_1711453,0.3840046592352939,0.0034581379218140895,0.029178907071543525
ILMN_3247256,-0.13936880509803906,0.003459800527055028,0.029178907071543525
ILMN_1775743,0.12410945745097912,0.0034711465161374184,0.029255853959634516
ILMN_1815578,-0.1557988752549022,0.0034842985267190324,0.02931040901230419
ILMN_1804328,-0.18078519084313616,0.003480283115477361,0.02931040901230419
ILMN_1775304,-0.13323159797058803,0.0034829845144296466,0.02931040901230419
ILMN_1690063,0.26142809485294016,0.0034994447102852533,0.029391023210958954
ILMN_1719303,-0.11386845860784156,0.003508310103588268,0.029391023210958954
ILMN_3267017,-0.21926620399019647,0.0034961361096281815,0.029391023210958954
ILMN_3287068,-0.24636639443137476,0.0035067924411423023,0.029391023210958954
ILMN_1761945,-0.4358287446764715,0.003509509190097036,0.029391023210958954
ILMN_1782057,-0.29971977894117696,0.003508829639653541,0.029391023210958954
ILMN_3235593,-0.15059254918627385,0.00350895184046387,0.029391023210958954
ILMN_1815086,0.2346139446862754,0.003519731789195283,0.029439179799717854
ILMN_1743663,-0.1433313284019606,0.003518918321729737,0.029439179799717854
ILMN_1664398,-0.18410846833333316,0.003526090790081654,0.029473641429476175
ILMN_1725528,0.19039986871568448,0.00352923807657906,0.02948123050644881
ILMN_2109708,0.20477993019607688,0.003533967567785822,0.029502018408307133
ILMN_1696584,0.7904520285686276,0.0035434842321791374,0.029543996147332708
ILMN_1740430,-0.2171228294313723,0.0035420564528597033,0.029543996147332708
ILMN_1756355,-0.1681926286568629,0.0035558623466479177,0.0295440835127211
ILMN_1656822,0.20082439459803947,0.003556959541789817,0.0295440835127211
ILMN_2188333,-0.3925128607450983,0.0035517601091277617,0.0295440835127211
ILMN_2327090,0.21760566691176564,0.0035533263444749844,0.0295440835127211
ILMN_2276811,-0.1655316545686274,0.0035553902491356365,0.0295440835127211
ILMN_1746368,0.17897408467646958,0.0035524047779514584,0.0295440835127211
ILMN_2054607,-0.22765562560784325,0.003560519514811346,0.029555005934736048
ILMN_1732060,0.08670847571568441,0.0035669544063804807,0.029571130201510722
ILMN_3245000,-0.18776020078431266,0.0035665650273200154,0.029571130201510722
ILMN_1692664,-0.2384014422941183,0.0035710400964958787,0.02958637059179877
ILMN_3243055,0.20373232624509718,0.003583656785279399,0.029672227407675025
ILMN_1805175,0.32619460400000033,0.003585916306515068,0.029672274151647308
ILMN_1656042,0.35727702142156925,0.0035964726107313356,0.029736011604985714
ILMN_1719656,-0.18605658641176515,0.0035981364593043862,0.029736011604985714
ILMN_2222880,-0.24918035809804007,0.0036063030879002838,0.029766131756869738
ILMN_1687306,0.4823727704803922,0.0036052524531250143,0.029766131756869738
ILMN_3301824,-0.1742491815392171,0.0036139745577973845,0.029774124849425303
ILMN_1745779,-0.20846747454901937,0.003611877262076404,0.029774124849425303
ILMN_3244506,-0.11994148751960587,0.0036140563242978833,0.029774124849425303
ILMN_1667371,0.2451783154411764,0.0036210885644417756,0.02981340272099811
ILMN_2301624,-0.21015591190196314,0.0036263114704106047,0.029819107125518808
ILMN_3241446,0.2811802370196075,0.0036241114380979825,0.029819107125518808
ILMN_1715968,0.16109811164705867,0.003632810270732383,0.029822892109928032
ILMN_1753312,0.23644326519607795,0.003633567713203537,0.029822892109928032
ILMN_2263054,0.14908018758823438,0.0036308193252962227,0.029822892109928032
ILMN_3236498,0.48246854147058826,0.0036399509264201588,0.029856669125433888
ILMN_2375003,0.21951487709803796,0.0036485948812497,0.029908936246358844
ILMN_1757343,-0.18496962529411753,0.0036532249877518235,0.029909643634174598
ILMN_1724230,-0.14577202391176325,0.0036525344254317023,0.029909643634174598
ILMN_1732318,0.20775429127451073,0.0036565166236180737,0.02991798716589928
ILMN_1669447,-0.2800237243823531,0.003662760525235179,0.02995046106504418
ILMN_1659620,0.14608843315686304,0.0036805251799031115,0.030077041584993462
ILMN_1708164,-0.16359229125490415,0.0036837480955797413,0.030084704515078966
ILMN_1665909,0.12035677098039343,0.003689252312898318,0.030092321375034918
ILMN_1801105,0.13748277587254876,0.003688725206810716,0.030092321375034918
ILMN_2301083,0.25780972971568605,0.0036938798719199513,0.03010177304427923
ILMN_1791896,-0.15864179041176385,0.0036972705668514637,0.03010177304427923
ILMN_1844692,0.19416474228431202,0.003696048659278206,0.03010177304427923
ILMN_1724333,0.25586921432352927,0.0036997973379627853,0.030103728031075444
ILMN_3238435,-0.2887231859019588,0.0037059111908031538,0.030134849182781667
ILMN_3211302,-0.21064418839215726,0.003713553609324427,0.03017835386836795
ILMN_1685095,-0.1689388607058815,0.0037225038538780345,0.030227131160974807
ILMN_1755138,-0.18181037527450883,0.003724147872624469,0.030227131160974807
ILMN_2210601,0.22553767280392378,0.0037378518382006677,0.030319666943876642
ILMN_1736700,0.2844185148333338,0.003745745639026513,0.030364988508487713
ILMN_3249286,0.3951978162549006,0.0037521888770257377,0.030398502502180822
ILMN_1870303,0.223573878362747,0.0037594819559963835,0.030438856058236402
ILMN_1715179,-0.18246834385294086,0.003771119841614309,0.03049315943336332
ILMN_1795715,0.23152133342156844,0.003779851093959339,0.03049315943336332
ILMN_1856861,-0.12982659755882242,0.003781987839105472,0.03049315943336332
ILMN_2233783,-0.22838735450000147,0.0037811420449870704,0.03049315943336332
ILMN_1794588,-0.25629470811764676,0.0037751441768446568,0.03049315943336332
ILMN_3288783,-0.15544910323529404,0.0037822142079009043,0.03049315943336332
ILMN_2241953,0.21212695845098128,0.0037824025335877172,0.03049315943336332
ILMN_1788108,-0.3226912044509813,0.0037919217323282703,0.030551193149389033
ILMN_1749478,-0.19882813272549082,0.0038087597968132457,0.030668087293606348
ILMN_2135798,-0.16514764707843188,0.003820227889171175,0.030741626015243592
ILMN_1711611,0.28001189517646985,0.003824064554105036,0.030753701805004766
ILMN_1770020,-0.23189428150000424,0.0038438671189837594,0.030894084628462267
ILMN_2174081,-0.14499736158823495,0.003849842166959526,0.03092322887615751
ILMN_1680246,0.2318620819705881,0.0038622700332068337,0.03094752585950576
ILMN_1705310,0.0950115233921558,0.003857646217162979,0.03094752585950576
ILMN_1797698,-0.14777366535294245,0.003857058253303285,0.03094752585950576
ILMN_1662719,0.13290065552941321,0.003861521565246085,0.03094752585950576
ILMN_1754304,-0.16137946715686358,0.003880301472173213,0.03107309542649656
ILMN_1805007,-0.16769472917647033,0.003882942766084616,0.031075344386324602
ILMN_1773868,-0.14478830630392103,0.003886463753921487,0.031084626561589532
ILMN_1786105,-0.1687236010294102,0.0039000847960723923,0.031127951411545386
ILMN_1836309,-0.19844124292156984,0.0038984270979835465,0.031127951411545386
ILMN_1741459,-0.23989903223529296,0.0039013383842802806,0.031127951411545386
ILMN_2383305,-0.15371944777450874,0.003899993027572993,0.031127951411545386
ILMN_2413508,0.20322072473529484,0.003905492029819624,0.03114221839647205
ILMN_2353240,0.3040476163333343,0.003910864964143447,0.03114733046155383
ILMN_1718672,-0.16873046046078244,0.003909393357834847,0.03114733046155383
ILMN_1737089,-0.22524119917647045,0.0039144577101535875,0.03115709537737121
ILMN_1653203,0.15489038712745096,0.003920983855441808,0.0311901827534087
ILMN_2112049,-0.25603923056862854,0.003930039885428372,0.03124334244665732
ILMN_3235832,-0.5343378765098059,0.00394003960848703,0.03127984545179168
ILMN_1758673,0.19500636558823548,0.003940208313434456,0.03127984545179168
ILMN_2067370,-0.20396302542156874,0.003941759483822438,0.03127984545179168
ILMN_3298511,-0.19048563651960837,0.00394793379474483,0.03130996892037089
ILMN_3226495,0.2057657718431365,0.003950734907841923,0.031313320326152264
ILMN_1768870,0.12782477996078434,0.00395519441705069,0.031325029264039496
ILMN_1711048,0.10762056591176528,0.003957424306973106,0.031325029264039496
ILMN_2309180,0.2312092202549012,0.003959350451603625,0.031325029264039496
ILMN_2270443,0.2933406296078429,0.003962945390449463,0.03133464027943975
ILMN_1695092,0.22950865232353035,0.0039657881665644676,0.03133829604611117
ILMN_1687538,-0.2505793313627471,0.003970088732391343,0.0313534602051182
ILMN_2150802,-0.16819268729411796,0.003978002639322077,0.03139712514788677
ILMN_1753393,-0.13967101816666538,0.003983269807179442,0.03141986040234713
ILMN_1814039,-0.11871943392156759,0.003997290895969274,0.0315115776319973
ILMN_3263918,0.19438749191176452,0.004012023177085856,0.0315742058803807
ILMN_1654421,-0.15115835455882287,0.004012430416853545,0.0315742058803807
ILMN_1660579,0.18955168087254926,0.004009434318117997,0.0315742058803807
ILMN_2322498,-0.2789967205392161,0.004029461341044099,0.0316892822908277
ILMN_1665217,0.31139317378431297,0.004042263113403845,0.03177098142564873
ILMN_3297126,0.33463238976470544,0.004052101613986165,0.03182930653229586
ILMN_1672022,-0.17399339447058892,0.0040592634784166175,0.03186654960844053
ILMN_1716730,-0.1427623282843129,0.004069874125358203,0.03191800293936184
ILMN_1738449,-0.17386666941176365,0.004070666687063314,0.03191800293936184
ILMN_1666924,0.22349419347058852,0.0040770919508946865,0.031949354484243186
ILMN_1715324,-0.22282632813725467,0.004089640889880802,0.03202862719528897
ILMN_1763460,-0.16097618846078632,0.0040928321193993015,0.03203105043872746
ILMN_1678808,-0.14484764156862795,0.004099434354587784,0.03203105043872746
ILMN_2081988,-0.19808622990196145,0.004099682490638495,0.03203105043872746
ILMN_1811579,0.2707538261960787,0.004095323328892488,0.03203105043872746
ILMN_2100209,-0.7730654844215685,0.004104959439270168,0.03203425667930751
ILMN_2142554,-0.17406827749999998,0.004104707864506215,0.03203425667930751
ILMN_2111229,-0.24245605802941217,0.004110647022226174,0.03205963746896184
ILMN_1723536,-0.15338973001960898,0.004118314700364981,0.0321004221612226
ILMN_1722905,-0.1246723068039195,0.004129765225423244,0.03211362031464678
ILMN_1813604,-0.16943689198039014,0.004128076852797043,0.03211362031464678
ILMN_1667356,0.11342264782352984,0.004125089447769818,0.03211362031464678
ILMN_1785615,0.35698274309803946,0.004128869469713976,0.03211362031464678
ILMN_2228180,0.2196925564019594,0.004133524206885297,0.032123876141466896
ILMN_1667925,-0.16959058832352714,0.004138647667396764,0.03214471772346809
ILMN_1671818,-0.7160097855392156,0.004147542102870983,0.03219480647658991
ILMN_1753716,-0.15295624643137273,0.0041507335485393764,0.03220059349824449
ILMN_2368713,-0.1455610105196099,0.004155880167225341,0.032221532627515675
ILMN_3307930,-0.17707392763725238,0.0041648515434469435,0.0322251750919893
ILMN_1691949,-0.24594131201960856,0.004165197425795315,0.0322251750919893
ILMN_1657612,-0.19303745921568272,0.004161369951814868,0.0322251750919893
ILMN_1737398,-0.19969860644117876,0.0041661411322875645,0.0322251750919893
ILMN_1712088,-0.21818725795098004,0.004173154318727259,0.03226046776632083
ILMN_1813650,0.11779083668627344,0.004177240583986459,0.03227310580292355
ILMN_1685551,-0.12613860855882653,0.004184131485662338,0.03230738475586198
ILMN_1810093,0.3081023190686283,0.004195130970682758,0.03237332897364508
ILMN_3246766,-0.21840184703921395,0.0042009623029754676,0.03239933726928648
ILMN_1748819,-0.1312909967156859,0.004212626096535468,0.032470270820192874
ILMN_1789074,0.20494893707843254,0.004224415208733461,0.03248766817665108
ILMN_3308138,0.479050132794117,0.004221288932915739,0.03248766817665108
ILMN_1685679,0.20397681041176607,0.004227972944393805,0.03248766817665108
ILMN_1668039,-0.22015639764705952,0.0042183677013557614,0.03248766817665108
ILMN_3251227,0.15476230365686305,0.004232245436294067,0.03248766817665108
ILMN_1655922,-0.16023754123529343,0.004229598257856914,0.03248766817665108
ILMN_1690920,0.2555055489019624,0.004232858894818206,0.03248766817665108
ILMN_1783350,0.1491857641960781,0.004234625035407008,0.03248766817665108
ILMN_1761387,0.25519630744117583,0.004249321222951935,0.032581429178894714
ILMN_1697309,0.28860481086274525,0.004255018651827112,0.03260612372020019
ILMN_1800976,-0.16869309900980411,0.0042672783289862065,0.03268104665567389
ILMN_3307935,-0.13541976885293927,0.0042725917306897015,0.03269570651098787
ILMN_1669599,-0.13805972005882428,0.004276643115223783,0.03269570651098787
ILMN_1801403,-0.19814460182352978,0.004275730506925103,0.03269570651098787
ILMN_1738523,0.17472297241176626,0.004282755891863674,0.03272343663168036
ILMN_1798360,-0.24290973243137337,0.004286407891036861,0.03273234332105585
ILMN_1767722,0.10710135325490189,0.004294036775472283,0.032771590811068174
ILMN_1773119,-0.19256029871568536,0.004297638800557105,0.03278007810506042
ILMN_1786024,-0.19019292746078342,0.004307671720375171,0.032837578574834464
ILMN_2348487,0.31788091844117616,0.00432149492437997,0.03292388928209624
ILMN_1852793,-0.17402948585294187,0.004326910148519185,0.03294607987579819
ILMN_1798620,0.12153601905882461,0.004344812213328715,0.03306326750778759
ILMN_1785765,0.13324908250000078,0.004349635492853389,0.0330732118980431
ILMN_1706523,0.3593609119803922,0.004351143411121204,0.0330732118980431
ILMN_1756162,-0.20229420056862768,0.004360744476519471,0.033107959073459536
ILMN_1716583,-0.17825048871568594,0.004358380821445073,0.033107959073459536
ILMN_1721113,0.5708763195882334,0.004373540879360808,0.03312928551876485
ILMN_1771048,-0.22410673706862916,0.004373619311174578,0.03312928551876485
ILMN_2376289,0.1429239438823524,0.004371396110400187,0.03312928551876485
ILMN_1796642,0.18863318388235584,0.004371959746567137,0.03312928551876485
ILMN_1695362,-0.17151296729411936,0.004380437187823783,0.03316184909585975
ILMN_1738482,-0.14400254082353037,0.004387821991959486,0.03319866466904979
ILMN_3268028,-0.16094174986274457,0.004392258598261517,0.033213144426256676
ILMN_1770290,0.1819772180000001,0.0043968330137619995,0.03322864903913704
ILMN_1673991,-0.1931674949509805,0.004406982072585852,0.033278929367688365
ILMN_3201517,-0.13059708176470863,0.004411069635139856,0.033278929367688365
ILMN_1721127,0.31873167223529464,0.004408649632590014,0.033278929367688365
ILMN_1738356,-0.18109746049019648,0.0044270941500039185,0.03336158814241648
ILMN_1752285,-0.20799984143137173,0.004426663168555907,0.03336158814241648
ILMN_1752589,0.07756105832353022,0.004431175185409843,0.033373238739085
ILMN_2125562,0.2199961131274515,0.0044357713038897595,0.03338875312504785
ILMN_3290298,-0.1967563074215697,0.004440442869758203,0.03340481736020957
ILMN_1767747,-0.09149193999019634,0.004444005347862391,0.0334125245029174
ILMN_2059549,0.17203095675490232,0.004457186515394436,0.03343842831916258
ILMN_1808322,0.15082484241176441,0.004460150408541548,0.03343842831916258
ILMN_1695435,0.4525593672941186,0.004455432803868684,0.03343842831916258
ILMN_2043816,-0.16118063757842993,0.004455282206110163,0.03343842831916258
ILMN_2092756,-0.166115276352941,0.004459105121300624,0.03343842831916258
ILMN_1700025,0.15260189682352898,0.004463656446062026,0.03344566711007773
ILMN_2390227,-0.18115916634313844,0.004471618672041814,0.03348626838306626
ILMN_1793371,0.12284523715686113,0.004474273515143629,0.03348710109543256
ILMN_1742541,-0.14122987507843288,0.00449611656955142,0.033614593314999004
ILMN_1710923,-0.2012713982058818,0.004498755691025559,0.033614593314999004
ILMN_1716816,-0.08029057539216211,0.00449896797729041,0.033614593314999004
ILMN_3200322,-0.1631948173333324,0.0045070762620874,0.03363699489250602
ILMN_2403889,0.2253067174509802,0.004506330606573009,0.03363699489250602
ILMN_1749345,0.09269829066666802,0.004516208781124567,0.03368605586600846
ILMN_1655961,-0.2467409985196074,0.004518882377868164,0.03368691195052909
ILMN_1709549,0.17106390335294197,0.004524341979020698,0.03370852413911007
ILMN_3228529,-0.161366650735296,0.00452905312100969,0.03372453865276729
ILMN_1703330,0.1425554902254902,0.004533396166662685,0.033737795666542815
ILMN_3211906,-0.2503913707450991,0.00453862410909039,0.033757619432867224
ILMN_2103295,-0.1893826070490192,0.004548156991799591,0.033790342436253736
ILMN_1796762,-0.2625034738921581,0.00454582753143597,0.033790342436253736
ILMN_2228732,0.21130582921568397,0.004553484755547004,0.03380674793671105
ILMN_2381841,-0.13047649288235075,0.004555501013271963,0.03380674793671105
ILMN_2386818,-0.19254990966666696,0.004570317487100746,0.033862082556223715
ILMN_1667670,-0.1618534595686274,0.004570673809525982,0.033862082556223715
ILMN_1701875,0.18187438311764836,0.004569949612594754,0.033862082556223715
ILMN_1670875,0.17751331491176447,0.004586023644091288,0.033937606112682296
ILMN_1704014,0.21360407400980375,0.004585941575173232,0.033937606112682296
ILMN_2349600,0.14882633480392382,0.00459922260801635,0.033939891050748454
ILMN_1663916,0.1989158170294143,0.004595888903450661,0.033939891050748454
ILMN_1687107,-0.16217148966666706,0.004589893627999314,0.033939891050748454
ILMN_1687092,0.1171633561568628,0.004597591906052361,0.033939891050748454
ILMN_1777190,0.4160617347156865,0.004592991615497427,0.033939891050748454
ILMN_2103547,-0.3521286633333318,0.004616435008989315,0.03404782459010887
ILMN_1741003,0.20936217413725622,0.0046235572834694445,0.03408126071493574
ILMN_2405602,0.2957009263725494,0.004627407664952257,0.03409055506944402
ILMN_1658460,-0.1573863460098046,0.004637799906195069,0.03414284234658651
ILMN_2405031,0.17918598424509913,0.0046396919831403925,0.03414284234658651
ILMN_2164081,0.11235390563725467,0.004648678371757855,0.03417077094594761
ILMN_2379130,-0.11422407419607605,0.004647787645129786,0.03417077094594761
ILMN_1764239,-0.13142054368627498,0.004657186051905442,0.034214204449405775
ILMN_1687998,0.17311876099019496,0.004673819301885171,0.03429812213451409
ILMN_2075436,-0.18897592104902028,0.004671554026839088,0.03429812213451409
ILMN_1737314,0.2563504723137253,0.004686416690738604,0.03437082299023038
ILMN_1697227,-0.2946800266078444,0.0046889478230500384,0.03437082299023038
ILMN_2354478,-0.1986637076666664,0.004693170580307107,0.034382632548549286
ILMN_1767514,-0.19071263600000066,0.004701768124879064,0.03442646127031862
ILMN_1733221,0.26510276250980525,0.004709008658568999,0.03446031072265751
ILMN_1652407,-0.13111205705882067,0.004713655905835523,0.03447515555573592
ILMN_1797793,-0.24124652126470547,0.004731210781413647,0.03458433644492541
ILMN_3248157,-0.18518360122549105,0.004737292683647676,0.03459344783678129
ILMN_1796165,-0.1484514682450957,0.004737712605371566,0.03459344783678129
ILMN_3237589,-0.14666875546078373,0.004744262908550221,0.034622073830966556
ILMN_1651684,-0.1454578947843128,0.0047582643101243115,0.034705013652513335
ILMN_1655244,-0.18756324709803973,0.004762837683111362,0.034708851427490466
ILMN_1778173,-0.15385564821568565,0.004764063390009515,0.034708851427490466
ILMN_1729533,-0.1898063488333328,0.004792190945041702,0.034894465592629424
ILMN_3307733,0.14867177143137233,0.004797795562089638,0.03491596383356003
ILMN_2383097,-0.13268048539215904,0.004807549252009572,0.034958357079056625
ILMN_1675085,-0.14346298727450968,0.0048089316118626315,0.034958357079056625
ILMN_1811955,0.17939919123529702,0.004812664522266666,0.03496618567088337
ILMN_1690939,0.32880254535294107,0.004840839281700423,0.03509341913193065
ILMN_2141941,0.15555170915685856,0.0048388587673863555,0.03509341913193065
ILMN_3245413,0.21574455260784298,0.004837111126909962,0.03509341913193065
ILMN_1765061,0.3142335181176463,0.004834759342328958,0.03509341913193065
ILMN_1811648,-0.16787014903921538,0.004873753141916308,0.03524188040500935
ILMN_2337241,-0.13908774147058978,0.004868795540016815,0.03524188040500935
ILMN_2185675,-0.2245073737450971,0.004874702940943564,0.03524188040500935
ILMN_1767320,0.1966244805588211,0.004869104201672947,0.03524188040500935
ILMN_1682699,-0.24594846197059006,0.004869966709967736,0.03524188040500935
ILMN_2056687,0.1560576725490206,0.004881841681540433,0.03527411950465412
ILMN_1753534,-0.1946733870588222,0.004891091534588836,0.035321568871564464
ILMN_1723978,-0.22373552583333378,0.004901790730596343,0.035379427065954414
ILMN_2405797,0.3502666641960799,0.004905527143435228,0.035386994434698504
ILMN_1683498,-0.08476051794117545,0.004921170055842449,0.03546500647871386
ILMN_2095133,-0.18120836738235457,0.00492172934573568,0.03546500647871386
ILMN_1683660,-0.15007640948039125,0.004927826050174578,0.035470109322333694
ILMN_1862909,-0.25089131688235344,0.004926346846981708,0.035470109322333694
ILMN_1726591,0.26977528614705903,0.004934867184282569,0.03548232742887965
ILMN_3241657,-0.3215930111176464,0.004934913902185995,0.03548232742887965
ILMN_2180624,0.14359445543137195,0.004938643742960332,0.03548976248693928
ILMN_1734149,-0.19556866489215885,0.004953112376623977,0.03555492063154561
ILMN_2044617,-0.16160763299999914,0.004951801052452746,0.03555492063154561
ILMN_1734190,-0.18476754161764664,0.004986208741074539,0.035772990777245946
ILMN_1712320,-0.11849571709803985,0.004990203274577065,0.03578214929728053
ILMN_1737124,-0.18356278594117548,0.005005110411320342,0.03582158147317541
ILMN_2163796,-0.14633807746078542,0.00500658639655471,0.03582158147317541
ILMN_1678268,0.1738346330294105,0.005002915833797542,0.03582158147317541
ILMN_1668960,0.21190252331372506,0.005004347273938935,0.03582158147317541
ILMN_1737588,-0.15295078183333288,0.0050115074929279356,0.035837314581421115
ILMN_1773760,-0.18207416671568755,0.00502153414357946,0.03588952062987166
ILMN_3225761,-0.2164891583725499,0.005029585146678433,0.03592755749105891
ILMN_1780861,0.15651310038235344,0.00503260127128732,0.035929607232373956
ILMN_1679185,-0.41540626731372754,0.0050417729709858776,0.03597557786614042
ILMN_1664922,-0.23701015455882324,0.005046242342207354,0.03598796339932818
ILMN_3308265,-0.400393519990196,0.005060386182797353,0.03606929295967902
ILMN_1786718,-0.14543779531372447,0.005072747182256322,0.03607481098613605
ILMN_1769091,0.1324109008823502,0.0050739221132913214,0.03607481098613605
ILMN_2411282,0.16942310498039248,0.005074861370780399,0.03607481098613605
ILMN_1684038,0.17035595494117572,0.005064550239247925,0.03607481098613605
ILMN_3216125,-0.2343835022352927,0.005071325247053883,0.03607481098613605
ILMN_1740737,-0.13547642056862763,0.005080736921036551,0.03609708665161694
ILMN_1700306,-0.2406375995686263,0.005083784710267737,0.03609925874362177
ILMN_3210946,0.18003274590196128,0.005102207637188197,0.03621054638468066
ILMN_2395728,-0.14428452101960865,0.0051133556204323435,0.03627011139169817
ILMN_2326512,0.20326118029411688,0.005131133603737912,0.036376614912875395
ILMN_2361807,0.16739157742156863,0.005143992350507041,0.03637672598981497
ILMN_2081682,0.17323821519607918,0.005136409980031087,0.03637672598981497
